bin.11	example_contig_32831	metawrap
bin.11	example_contig_22624	metawrap
bin.11	example_contig_32887	metawrap
bin.11	example_contig_43001	metawrap
bin.11	example_contig_2503	metawrap
bin.11	example_contig_73617	metawrap
bin.11	example_contig_22773	metawrap
bin.11	example_contig_33061	metawrap
bin.11	example_contig_73713	metawrap
bin.11	example_contig_73721	metawrap
bin.11	example_contig_2599	metawrap
bin.11	example_contig_43149	metawrap
bin.11	example_contig_43177	metawrap
bin.11	example_contig_53083	metawrap
bin.11	example_contig_2661	metawrap
bin.11	example_contig_73829	metawrap
bin.11	example_contig_22962	metawrap
bin.11	example_contig_13026	metawrap
bin.11	example_contig_53290	metawrap
bin.11	example_contig_23038	metawrap
bin.11	example_contig_43447	metawrap
bin.11	example_contig_63880	metawrap
bin.11	example_contig_3162	metawrap
bin.11	example_contig_3185	metawrap
bin.11	example_contig_3305	metawrap
bin.11	example_contig_33651	metawrap
bin.11	example_contig_3320	metawrap
bin.11	example_contig_3414	metawrap
bin.11	example_contig_53835	metawrap
bin.11	example_contig_3440	metawrap
bin.11	example_contig_3464	metawrap
bin.11	example_contig_23556	metawrap
bin.11	example_contig_33954	metawrap
bin.11	example_contig_23868	metawrap
bin.11	example_contig_34294	metawrap
bin.11	example_contig_24065	metawrap
bin.11	example_contig_14031	metawrap
bin.11	example_contig_14045	metawrap
bin.11	example_contig_34472	metawrap
bin.11	example_contig_54688	metawrap
bin.11	example_contig_24108	metawrap
bin.11	example_contig_24225	metawrap
bin.11	example_contig_24267	metawrap
bin.11	example_contig_4313	metawrap
bin.11	example_contig_24356	metawrap
bin.11	example_contig_44876	metawrap
bin.11	example_contig_24577	metawrap
bin.11	example_contig_75695	metawrap
bin.11	example_contig_55357	metawrap
bin.11	example_contig_55550	metawrap
bin.11	example_contig_24835	metawrap
bin.11	example_contig_14569	metawrap
bin.11	example_contig_35196	metawrap
bin.11	example_contig_35206	metawrap
bin.11	example_contig_24996	metawrap
bin.11	example_contig_65547	metawrap
bin.11	example_contig_14762	metawrap
bin.11	example_contig_65768	metawrap
bin.11	example_contig_25247	metawrap
bin.11	example_contig_65944	metawrap
bin.11	example_contig_5296	metawrap
bin.11	example_contig_55946	metawrap
bin.11	example_contig_76320	metawrap
bin.11	example_contig_5464	metawrap
bin.11	example_contig_45940	metawrap
bin.11	example_contig_66111	metawrap
bin.11	example_contig_56047	metawrap
bin.11	example_contig_15361	metawrap
bin.11	example_contig_5545	metawrap
bin.11	example_contig_46118	metawrap
bin.11	example_contig_25846	metawrap
bin.11	example_contig_36096	metawrap
bin.11	example_contig_5682	metawrap
bin.11	example_contig_25909	metawrap
bin.11	example_contig_36304	metawrap
bin.11	example_contig_15766	metawrap
bin.11	example_contig_6117	metawrap
bin.11	example_contig_6125	metawrap
bin.11	example_contig_26327	metawrap
bin.11	example_contig_56662	metawrap
bin.11	example_contig_16027	metawrap
bin.11	example_contig_26655	metawrap
bin.11	example_contig_26659	metawrap
bin.11	example_contig_47131	metawrap
bin.11	example_contig_67150	metawrap
bin.11	example_contig_77225	metawrap
bin.11	example_contig_6601	metawrap
bin.11	example_contig_37213	metawrap
bin.11	example_contig_57149	metawrap
bin.11	example_contig_47283	metawrap
bin.11	example_contig_47312	metawrap
bin.11	example_contig_57216	metawrap
bin.11	example_contig_37349	metawrap
bin.11	example_contig_16583	metawrap
bin.11	example_contig_67419	metawrap
bin.11	example_contig_67432	metawrap
bin.11	example_contig_26962	metawrap
bin.11	example_contig_47411	metawrap
bin.11	example_contig_67445	metawrap
bin.11	example_contig_27103	metawrap
bin.11	example_contig_67643	metawrap
bin.11	example_contig_16778	metawrap
bin.11	example_contig_77768	metawrap
bin.11	example_contig_57597	metawrap
bin.11	example_contig_67721	metawrap
bin.11	example_contig_47605	metawrap
bin.11	example_contig_67808	metawrap
bin.11	example_contig_16948	metawrap
bin.11	example_contig_17142	metawrap
bin.11	example_contig_37988	metawrap
bin.11	example_contig_77958	metawrap
bin.11	example_contig_7423	metawrap
bin.11	example_contig_58010	metawrap
bin.11	example_contig_78171	metawrap
bin.11	example_contig_78220	metawrap
bin.11	example_contig_17468	metawrap
bin.11	example_contig_27701	metawrap
bin.11	example_contig_68505	metawrap
bin.11	example_contig_27790	metawrap
bin.11	example_contig_68601	metawrap
bin.11	example_contig_78555	metawrap
bin.11	example_contig_38774	metawrap
bin.11	example_contig_8381	metawrap
bin.11	example_contig_18208	metawrap
bin.11	example_contig_18227	metawrap
bin.11	example_contig_8499	metawrap
bin.11	example_contig_69349	metawrap
bin.11	example_contig_18477	metawrap
bin.11	example_contig_79140	metawrap
bin.11	example_contig_59162	metawrap
bin.11	example_contig_59198	metawrap
bin.11	example_contig_28901	metawrap
bin.11	example_contig_9106	metawrap
bin.11	example_contig_18906	metawrap
bin.11	example_contig_79554	metawrap
bin.11	example_contig_18985	metawrap
bin.11	example_contig_39769	metawrap
bin.11	example_contig_9461	metawrap
bin.11	example_contig_70412	metawrap
bin.11	example_contig_80015	metawrap
bin.11	example_contig_80034	metawrap
bin.11	example_contig_19713	metawrap
bin.11	example_contig_9871	metawrap
bin.11	example_contig_19931	metawrap
bin.11	example_contig_70950	metawrap
bin.11	example_contig_20214	metawrap
bin.11	example_contig_30410	metawrap
bin.12	example_contig_47572	metawrap
bin.12	example_contig_67299	metawrap
bin.12	example_contig_43273	metawrap
bin.12	example_contig_64728	metawrap
bin.12	example_contig_53472	metawrap
bin.12	example_contig_27460	metawrap
bin.12	example_contig_42843	metawrap
bin.12	example_contig_21335	metawrap
bin.12	example_contig_39522	metawrap
bin.12	example_contig_73211	metawrap
bin.12	example_contig_80073	metawrap
bin.12	example_contig_72170	metawrap
bin.12	example_contig_33888	metawrap
bin.12	example_contig_2698	metawrap
bin.12	example_contig_19366	metawrap
bin.12	example_contig_54640	metawrap
bin.12	example_contig_14238	metawrap
bin.12	example_contig_34093	metawrap
bin.12	example_contig_40409	metawrap
bin.12	example_contig_1522	metawrap
bin.12	example_contig_22210	metawrap
bin.12	example_contig_31945	metawrap
bin.12	example_contig_42249	metawrap
bin.12	example_contig_24552	metawrap
bin.12	example_contig_69973	metawrap
bin.12	example_contig_11796	metawrap
bin.12	example_contig_48093	metawrap
bin.12	example_contig_49946	metawrap
bin.12	example_contig_66648	metawrap
bin.12	example_contig_64722	metawrap
bin.12	example_contig_13031	metawrap
bin.12	example_contig_21910	metawrap
bin.12	example_contig_62698	metawrap
bin.12	example_contig_29706	metawrap
bin.12	example_contig_31993	metawrap
bin.12	example_contig_16307	metawrap
bin.12	example_contig_38536	metawrap
bin.12	example_contig_79065	metawrap
bin.12	example_contig_66454	metawrap
bin.12	example_contig_58606	metawrap
bin.12	example_contig_5931	metawrap
bin.12	example_contig_19000	metawrap
bin.12	example_contig_75648	metawrap
bin.12	example_contig_27409	metawrap
bin.12	example_contig_80815	metawrap
bin.12	example_contig_72854	metawrap
bin.12	example_contig_35571	metawrap
bin.12	example_contig_20621	metawrap
bin.12	example_contig_61333	metawrap
bin.12	example_contig_34553	metawrap
bin.12	example_contig_28568	metawrap
bin.12	example_contig_12576	metawrap
bin.12	example_contig_55925	metawrap
bin.12	example_contig_79011	metawrap
bin.12	example_contig_38634	metawrap
bin.12	example_contig_38337	metawrap
bin.12	example_contig_16734	metawrap
bin.12	example_contig_41817	metawrap
bin.12	example_contig_70575	metawrap
bin.12	example_contig_53372	metawrap
bin.12	example_contig_55934	metawrap
bin.12	example_contig_68284	metawrap
bin.12	example_contig_16650	metawrap
bin.12	example_contig_75076	metawrap
bin.12	example_contig_51776	metawrap
bin.12	example_contig_18579	metawrap
bin.12	example_contig_5851	metawrap
bin.12	example_contig_14126	metawrap
bin.12	example_contig_64622	metawrap
bin.12	example_contig_70670	metawrap
bin.12	example_contig_73466	metawrap
bin.12	example_contig_12659	metawrap
bin.12	example_contig_35073	metawrap
bin.12	example_contig_67817	metawrap
bin.12	example_contig_39574	metawrap
bin.12	example_contig_23195	metawrap
bin.12	example_contig_34118	metawrap
bin.12	example_contig_74670	metawrap
bin.12	example_contig_60744	metawrap
bin.12	example_contig_64371	metawrap
bin.12	example_contig_9577	metawrap
bin.12	example_contig_25115	metawrap
bin.12	example_contig_11540	metawrap
bin.12	example_contig_17689	metawrap
bin.12	example_contig_38013	metawrap
bin.12	example_contig_46238	metawrap
bin.12	example_contig_27559	metawrap
bin.12	example_contig_76409	metawrap
bin.12	example_contig_37028	metawrap
bin.12	example_contig_38789	metawrap
bin.12	example_contig_2776	metawrap
bin.12	example_contig_38554	metawrap
bin.12	example_contig_64755	metawrap
bin.12	example_contig_6499	metawrap
bin.12	example_contig_61281	metawrap
bin.12	example_contig_31481	metawrap
bin.12	example_contig_73415	metawrap
bin.12	example_contig_37594	metawrap
bin.12	example_contig_26848	metawrap
bin.12	example_contig_56058	metawrap
bin.12	example_contig_16749	metawrap
bin.12	example_contig_6715	metawrap
bin.12	example_contig_17667	metawrap
bin.12	example_contig_13650	metawrap
bin.12	example_contig_36865	metawrap
bin.12	example_contig_59935	metawrap
bin.12	example_contig_9680	metawrap
bin.12	example_contig_29721	metawrap
bin.12	example_contig_29097	metawrap
bin.12	example_contig_36509	metawrap
bin.12	example_contig_23087	metawrap
bin.12	example_contig_32912	metawrap
bin.12	example_contig_37700	metawrap
bin.12	example_contig_35916	metawrap
bin.12	example_contig_53616	metawrap
bin.12	example_contig_31970	metawrap
bin.12	example_contig_39552	metawrap
bin.12	example_contig_13604	metawrap
bin.12	example_contig_2305	metawrap
bin.12	example_contig_39580	metawrap
bin.12	example_contig_67110	metawrap
bin.12	example_contig_78020	metawrap
bin.12	example_contig_40153	metawrap
bin.12	example_contig_3557	metawrap
bin.12	example_contig_46421	metawrap
bin.12	example_contig_50689	metawrap
bin.12	example_contig_6729	metawrap
bin.12	example_contig_21873	metawrap
bin.12	example_contig_31726	metawrap
bin.12	example_contig_22053	metawrap
bin.12	example_contig_30687	metawrap
bin.12	example_contig_11819	metawrap
bin.12	example_contig_57764	metawrap
bin.12	example_contig_35608	metawrap
bin.12	example_contig_35560	metawrap
bin.12	example_contig_53935	metawrap
bin.12	example_contig_65000	metawrap
bin.12	example_contig_38879	metawrap
bin.13	example_contig_57	metawrap
bin.13	example_contig_20482	metawrap
bin.13	example_contig_10467	metawrap
bin.13	example_contig_20677	metawrap
bin.13	example_contig_71396	metawrap
bin.13	example_contig_10502	metawrap
bin.13	example_contig_20712	metawrap
bin.13	example_contig_61367	metawrap
bin.13	example_contig_51231	metawrap
bin.13	example_contig_51341	metawrap
bin.13	example_contig_71847	metawrap
bin.13	example_contig_51447	metawrap
bin.13	example_contig_61718	metawrap
bin.13	example_contig_21424	metawrap
bin.13	example_contig_72229	metawrap
bin.13	example_contig_62020	metawrap
bin.13	example_contig_1407	metawrap
bin.13	example_contig_1440	metawrap
bin.13	example_contig_21785	metawrap
bin.13	example_contig_1584	metawrap
bin.13	example_contig_11839	metawrap
bin.13	example_contig_52268	metawrap
bin.13	example_contig_32190	metawrap
bin.13	example_contig_42426	metawrap
bin.13	example_contig_12039	metawrap
bin.13	example_contig_1903	metawrap
bin.13	example_contig_73005	metawrap
bin.13	example_contig_52504	metawrap
bin.13	example_contig_52533	metawrap
bin.13	example_contig_22337	metawrap
bin.13	example_contig_63145	metawrap
bin.13	example_contig_73313	metawrap
bin.13	example_contig_63218	metawrap
bin.13	example_contig_12399	metawrap
bin.13	example_contig_32623	metawrap
bin.13	example_contig_12466	metawrap
bin.13	example_contig_63393	metawrap
bin.13	example_contig_63474	metawrap
bin.13	example_contig_73687	metawrap
bin.13	example_contig_22858	metawrap
bin.13	example_contig_12809	metawrap
bin.13	example_contig_73797	metawrap
bin.13	example_contig_63560	metawrap
bin.13	example_contig_23260	metawrap
bin.13	example_contig_13366	metawrap
bin.13	example_contig_64070	metawrap
bin.13	example_contig_33676	metawrap
bin.13	example_contig_33864	metawrap
bin.13	example_contig_53965	metawrap
bin.13	example_contig_64302	metawrap
bin.13	example_contig_74642	metawrap
bin.13	example_contig_44058	metawrap
bin.13	example_contig_54324	metawrap
bin.13	example_contig_13964	metawrap
bin.13	example_contig_24287	metawrap
bin.13	example_contig_24349	metawrap
bin.13	example_contig_34815	metawrap
bin.13	example_contig_64908	metawrap
bin.13	example_contig_55149	metawrap
bin.13	example_contig_44988	metawrap
bin.13	example_contig_14420	metawrap
bin.13	example_contig_34945	metawrap
bin.13	example_contig_24744	metawrap
bin.13	example_contig_14519	metawrap
bin.13	example_contig_65347	metawrap
bin.13	example_contig_14589	metawrap
bin.13	example_contig_45317	metawrap
bin.13	example_contig_65672	metawrap
bin.13	example_contig_45552	metawrap
bin.13	example_contig_14941	metawrap
bin.13	example_contig_5246	metawrap
bin.13	example_contig_66090	metawrap
bin.13	example_contig_5521	metawrap
bin.13	example_contig_36144	metawrap
bin.13	example_contig_56214	metawrap
bin.13	example_contig_56240	metawrap
bin.13	example_contig_56277	metawrap
bin.13	example_contig_15676	metawrap
bin.13	example_contig_15732	metawrap
bin.13	example_contig_15755	metawrap
bin.13	example_contig_6039	metawrap
bin.13	example_contig_6260	metawrap
bin.13	example_contig_16141	metawrap
bin.13	example_contig_67262	metawrap
bin.13	example_contig_47391	metawrap
bin.13	example_contig_57560	metawrap
bin.13	example_contig_7021	metawrap
bin.13	example_contig_57694	metawrap
bin.13	example_contig_27227	metawrap
bin.13	example_contig_77917	metawrap
bin.13	example_contig_7235	metawrap
bin.13	example_contig_27396	metawrap
bin.13	example_contig_17216	metawrap
bin.13	example_contig_68186	metawrap
bin.13	example_contig_47969	metawrap
bin.13	example_contig_38088	metawrap
bin.13	example_contig_7490	metawrap
bin.13	example_contig_38113	metawrap
bin.13	example_contig_27611	metawrap
bin.13	example_contig_78504	metawrap
bin.13	example_contig_17679	metawrap
bin.13	example_contig_17850	metawrap
bin.13	example_contig_58484	metawrap
bin.13	example_contig_58589	metawrap
bin.13	example_contig_48617	metawrap
bin.13	example_contig_18018	metawrap
bin.13	example_contig_58706	metawrap
bin.13	example_contig_78861	metawrap
bin.13	example_contig_38851	metawrap
bin.13	example_contig_48823	metawrap
bin.13	example_contig_38896	metawrap
bin.13	example_contig_69131	metawrap
bin.13	example_contig_69238	metawrap
bin.13	example_contig_79060	metawrap
bin.13	example_contig_79070	metawrap
bin.13	example_contig_18582	metawrap
bin.13	example_contig_39526	metawrap
bin.13	example_contig_69807	metawrap
bin.13	example_contig_18853	metawrap
bin.13	example_contig_49473	metawrap
bin.13	example_contig_49621	metawrap
bin.13	example_contig_59594	metawrap
bin.13	example_contig_70132	metawrap
bin.13	example_contig_49719	metawrap
bin.13	example_contig_59714	metawrap
bin.13	example_contig_59890	metawrap
bin.13	example_contig_80095	metawrap
bin.13	example_contig_30078	metawrap
bin.13	example_contig_9963	metawrap
bin.13	example_contig_80346	metawrap
bin.14	example_contig_13457	metawrap
bin.14	example_contig_74069	metawrap
bin.14	example_contig_58342	metawrap
bin.14	example_contig_72065	metawrap
bin.14	example_contig_34068	metawrap
bin.14	example_contig_10419	metawrap
bin.14	example_contig_47748	metawrap
bin.14	example_contig_35055	metawrap
bin.14	example_contig_1067	metawrap
bin.14	example_contig_72721	metawrap
bin.14	example_contig_75262	metawrap
bin.14	example_contig_53037	metawrap
bin.14	example_contig_77365	metawrap
bin.14	example_contig_54302	metawrap
bin.14	example_contig_52453	metawrap
bin.14	example_contig_65081	metawrap
bin.14	example_contig_3357	metawrap
bin.14	example_contig_66835	metawrap
bin.14	example_contig_34315	metawrap
bin.14	example_contig_78125	metawrap
bin.14	example_contig_17420	metawrap
bin.14	example_contig_4000	metawrap
bin.14	example_contig_22256	metawrap
bin.14	example_contig_76633	metawrap
bin.14	example_contig_27759	metawrap
bin.14	example_contig_12450	metawrap
bin.14	example_contig_1241	metawrap
bin.14	example_contig_23969	metawrap
bin.14	example_contig_4023	metawrap
bin.14	example_contig_16089	metawrap
bin.14	example_contig_52922	metawrap
bin.14	example_contig_25194	metawrap
bin.14	example_contig_75879	metawrap
bin.14	example_contig_15581	metawrap
bin.14	example_contig_49103	metawrap
bin.14	example_contig_348	metawrap
bin.14	example_contig_77164	metawrap
bin.14	example_contig_74208	metawrap
bin.14	example_contig_65441	metawrap
bin.14	example_contig_5983	metawrap
bin.14	example_contig_41347	metawrap
bin.14	example_contig_74391	metawrap
bin.14	example_contig_4758	metawrap
bin.14	example_contig_1523	metawrap
bin.14	example_contig_25963	metawrap
bin.14	example_contig_74333	metawrap
bin.14	example_contig_57961	metawrap
bin.14	example_contig_27149	metawrap
bin.14	example_contig_51186	metawrap
bin.14	example_contig_24353	metawrap
bin.14	example_contig_30974	metawrap
bin.14	example_contig_909	metawrap
bin.14	example_contig_79217	metawrap
bin.14	example_contig_65782	metawrap
bin.14	example_contig_21351	metawrap
bin.14	example_contig_52408	metawrap
bin.14	example_contig_27120	metawrap
bin.14	example_contig_39128	metawrap
bin.14	example_contig_10722	metawrap
bin.14	example_contig_12226	metawrap
bin.14	example_contig_36827	metawrap
bin.14	example_contig_58114	metawrap
bin.14	example_contig_26759	metawrap
bin.14	example_contig_73890	metawrap
bin.14	example_contig_49278	metawrap
bin.14	example_contig_66640	metawrap
bin.14	example_contig_72943	metawrap
bin.14	example_contig_77504	metawrap
bin.14	example_contig_14660	metawrap
bin.14	example_contig_71102	metawrap
bin.14	example_contig_66975	metawrap
bin.14	example_contig_23581	metawrap
bin.14	example_contig_3661	metawrap
bin.14	example_contig_48828	metawrap
bin.14	example_contig_1984	metawrap
bin.14	example_contig_22112	metawrap
bin.14	example_contig_9498	metawrap
bin.14	example_contig_13667	metawrap
bin.14	example_contig_33508	metawrap
bin.14	example_contig_20230	metawrap
bin.14	example_contig_21520	metawrap
bin.1	example_contig_18827	metawrap
bin.1	example_contig_47326	metawrap
bin.1	example_contig_26591	metawrap
bin.1	example_contig_72394	metawrap
bin.1	example_contig_9660	metawrap
bin.1	example_contig_39187	metawrap
bin.1	example_contig_41779	metawrap
bin.1	example_contig_64548	metawrap
bin.1	example_contig_13111	metawrap
bin.1	example_contig_4838	metawrap
bin.1	example_contig_1531	metawrap
bin.1	example_contig_53019	metawrap
bin.1	example_contig_69875	metawrap
bin.1	example_contig_64826	metawrap
bin.1	example_contig_22300	metawrap
bin.1	example_contig_34102	metawrap
bin.1	example_contig_16668	metawrap
bin.1	example_contig_51833	metawrap
bin.1	example_contig_77237	metawrap
bin.1	example_contig_72262	metawrap
